Mod:Item:MetaData, Localized Name
immersiveengineering:hemp, Industrial Hemp
immersiveengineering:cloth_device:0, Jump Cushion
immersiveengineering:cloth_device:1, Balloon
immersiveengineering:cloth_device:2, Strip Curtain
immersiveengineering:fake_light, tile.immersiveengineering.fake_light.name
immersiveengineering:sheetmetal:0, Copper Sheetmetal
immersiveengineering:sheetmetal:1, Aluminium Sheetmetal
immersiveengineering:sheetmetal:2, Lead Sheetmetal
immersiveengineering:sheetmetal:3, Silver Sheetmetal
immersiveengineering:sheetmetal:4, Nickel Sheetmetal
immersiveengineering:sheetmetal:5, Uranium Sheetmetal
immersiveengineering:sheetmetal:6, Constantan Sheetmetal
immersiveengineering:sheetmetal:7, Electrum Sheetmetal
immersiveengineering:sheetmetal:8, Steel Sheetmetal
immersiveengineering:sheetmetal:9, Iron Sheetmetal
immersiveengineering:sheetmetal:10, Gold Sheetmetal
immersiveengineering:sheetmetal_slab:0, Copper Sheetmetal Slab
immersiveengineering:sheetmetal_slab:1, Aluminium Sheetmetal Slab
immersiveengineering:sheetmetal_slab:2, Lead Sheetmetal Slab
immersiveengineering:sheetmetal_slab:3, Silver Sheetmetal Slab
immersiveengineering:sheetmetal_slab:4, Nickel Sheetmetal Slab
immersiveengineering:sheetmetal_slab:5, Uranium Sheetmetal Slab
immersiveengineering:sheetmetal_slab:6, Constantan Sheetmetal Slab
immersiveengineering:sheetmetal_slab:7, Electrum Sheetmetal Slab
immersiveengineering:sheetmetal_slab:8, Steel Sheetmetal Slab
immersiveengineering:sheetmetal_slab:9, Iron Sheetmetal Slab
immersiveengineering:sheetmetal_slab:10, Gold Sheetmetal Slab
immersiveengineering:metal_decoration0:0, Copper Coil Block
immersiveengineering:metal_decoration0:1, Electrum Coil Block
immersiveengineering:metal_decoration0:2, High-Voltage Coil Block
immersiveengineering:metal_decoration0:3, Redstone Engineering Block
immersiveengineering:metal_decoration0:4, Light Engineering Block
immersiveengineering:metal_decoration0:5, Heavy Engineering Block
immersiveengineering:metal_decoration0:6, Generator Block
immersiveengineering:metal_decoration0:7, Radiator Block
immersiveengineering:metal_decoration1:0, Steel Fence
immersiveengineering:metal_decoration1:1, Steel Scaffolding
immersiveengineering:metal_decoration1:2, Steel Scaffolding
immersiveengineering:metal_decoration1:3, Steel Scaffolding
immersiveengineering:metal_decoration1:4, Aluminium Fence
immersiveengineering:metal_decoration1:5, Aluminium Scaffolding
immersiveengineering:metal_decoration1:6, Aluminium Scaffolding
immersiveengineering:metal_decoration1:7, Aluminium Scaffolding
immersiveengineering:metal_decoration2:0, Steel Post
immersiveengineering:metal_decoration2:1, Steel Wallmount
immersiveengineering:metal_decoration2:2, Aluminium Post
immersiveengineering:metal_decoration2:3, Aluminium Wallmount
immersiveengineering:metal_decoration2:4, Lantern
immersiveengineering:metal_decoration2:5, Razor Wire
immersiveengineering:metal_decoration2:7, Steel Structural Arm
immersiveengineering:metal_decoration2:8, Aluminium Structural Arm
immersiveengineering:metal_decoration1_slab:1, Steel Scaffolding Slab
immersiveengineering:metal_decoration1_slab:2, Steel Scaffolding Slab
immersiveengineering:metal_decoration1_slab:3, Steel Scaffolding Slab
immersiveengineering:metal_decoration1_slab:5, Aluminium Scaffolding Slab
immersiveengineering:metal_decoration1_slab:6, Aluminium Scaffolding Slab
immersiveengineering:metal_decoration1_slab:7, Aluminium Scaffolding Slab
immersiveengineering:steel_scaffolding_stairs0, Steel Scaffolding Stairs
immersiveengineering:steel_scaffolding_stairs1, Steel Scaffolding Stairs
immersiveengineering:steel_scaffolding_stairs2, Steel Scaffolding Stairs
immersiveengineering:aluminum_scaffolding_stairs0, Aluminium Scaffolding Stairs
immersiveengineering:aluminum_scaffolding_stairs1, Aluminium Scaffolding Stairs
immersiveengineering:aluminum_scaffolding_stairs2, Aluminium Scaffolding Stairs
immersiveengineering:metal_ladder:0, Metal Ladder
immersiveengineering:metal_ladder:1, Scaffold Covered Ladder
immersiveengineering:metal_ladder:2, Scaffold Covered Ladder
immersiveengineering:connector:0, LV Wire Connector
immersiveengineering:connector:1, LV Wire Relay
immersiveengineering:connector:2, MV Wire Connector
immersiveengineering:connector:3, MV Wire Relay
immersiveengineering:connector:4, HV Wire Connector
immersiveengineering:connector:5, HV Wire Relay
immersiveengineering:connector:6, Structural Cable Connector
immersiveengineering:connector:7, Transformer
immersiveengineering:connector:8, HV Transformer
immersiveengineering:connector:9, Breaker Switch
immersiveengineering:connector:10, Redstone Breaker
immersiveengineering:connector:11, Current Transformer
immersiveengineering:connector:12, Redstone Wire Connector
immersiveengineering:connector:13, Redstone Probe Connector
immersiveengineering:metal_device0:0, LV Capacitor
immersiveengineering:metal_device0:1, MV Capacitor
immersiveengineering:metal_device0:2, HV Capacitor
immersiveengineering:metal_device0:3, Creative Capacitor
immersiveengineering:metal_device0:4, Metal Barrel
immersiveengineering:metal_device0:5, Fluid Pump
immersiveengineering:metal_device0:6, Fluid Outlet
immersiveengineering:metal_device1:0, Blast Furnace Preheater
immersiveengineering:metal_device1:1, External Heater
immersiveengineering:metal_device1:2, Kinetic Dynamo
immersiveengineering:metal_device1:3, Thermoelectric Generator
immersiveengineering:metal_device1:4, Powered Lantern
immersiveengineering:metal_device1:5, Charging Station
immersiveengineering:metal_device1:6, Fluid Pipe
immersiveengineering:metal_device1:7, Core Sample Drill
immersiveengineering:metal_device1:8, Tesla Coil
immersiveengineering:metal_device1:9, Floodlight
immersiveengineering:metal_device1:10, Chemthrower Turret
immersiveengineering:metal_device1:11, Gun Turret
immersiveengineering:metal_device1:13, Garden Cloche
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, Treated Stick
immersiveengineering:material:1, Iron Rod
immersiveengineering:material:2, Steel Rod
immersiveengineering:material:3, Aluminium Rod
immersiveengineering:material:4, Industrial Hemp Fiber
immersiveengineering:material:5, Tough Fabric
immersiveengineering:material:6, Coal Coke
immersiveengineering:material:7, Slag
immersiveengineering:material:8, Iron Mechanical Component
immersiveengineering:material:9, Steel Mechanical Component
immersiveengineering:material:10, Waterwheel Segment
immersiveengineering:material:11, Windmill Blade
immersiveengineering:material:12, Windmill Sail
immersiveengineering:material:13, Wooden Grip
immersiveengineering:material:14, Revolver Barrel
immersiveengineering:material:15, Revolver Drum
immersiveengineering:material:16, Revolver Hammer
immersiveengineering:material:17, Coke Dust
immersiveengineering:material:18, HOP Graphite Dust
immersiveengineering:material:19, HOP Graphite Ingot
immersiveengineering:material:20, Copper Wire
immersiveengineering:material:21, Electrum Wire
immersiveengineering:material:22, Aluminium Wire
immersiveengineering:material:23, Steel Wire
immersiveengineering:material:24, Nitrate Dust
immersiveengineering:material:25, Sulfur Dust
immersiveengineering:material:26, Vacuum Tube
immersiveengineering:material:27, Circuit Board
immersiveengineering:metal:0, Copper Ingot
immersiveengineering:metal:1, Aluminium Ingot
immersiveengineering:metal:2, Lead Ingot
immersiveengineering:metal:3, Silver Ingot
immersiveengineering:metal:4, Nickel Ingot
immersiveengineering:metal:5, Uranium Ingot
immersiveengineering:metal:6, Constantan Ingot
immersiveengineering:metal:7, Electrum Ingot
immersiveengineering:metal:8, Steel Ingot
immersiveengineering:metal:9, Copper Grit
immersiveengineering:metal:10, Aluminium Grit
immersiveengineering:metal:11, Lead Grit
immersiveengineering:metal:12, Silver Grit
immersiveengineering:metal:13, Nickel Grit
immersiveengineering:metal:14, Uranium Grit
immersiveengineering:metal:15, Constantan Grit
immersiveengineering:metal:16, Electrum Grit
immersiveengineering:metal:17, Steel Grit
immersiveengineering:metal:18, Iron Grit
immersiveengineering:metal:19, Gold Grit
immersiveengineering:metal:20, Copper Nugget
immersiveengineering:metal:21, Aluminium Nugget
immersiveengineering:metal:22, Lead Nugget
immersiveengineering:metal:23, Silver Nugget
immersiveengineering:metal:24, Nickel Nugget
immersiveengineering:metal:25, Uranium Nugget
immersiveengineering:metal:26, Constantan Nugget
immersiveengineering:metal:27, Electrum Nugget
immersiveengineering:metal:28, Steel Nugget
immersiveengineering:metal:29, Iron Nugget
immersiveengineering:metal:30, Copper Plate
immersiveengineering:metal:31, Aluminium Plate
immersiveengineering:metal:32, Lead Plate
immersiveengineering:metal:33, Silver Plate
immersiveengineering:metal:34, Nickel Plate
immersiveengineering:metal:35, Uranium Plate
immersiveengineering:metal:36, Constantan Plate
immersiveengineering:metal:37, Electrum Plate
immersiveengineering:metal:38, Steel Plate
immersiveengineering:metal:39, Iron Plate
immersiveengineering:metal:40, Gold Plate
immersiveengineering:tool:0, Engineer's Hammer
immersiveengineering:tool:1, Engineer's Wire Cutters
immersiveengineering:tool:2, Engineer's Voltmeter
immersiveengineering:tool:3, Engineer's Manual
immersiveengineering:pickaxe_steel, Steel Pickaxe
immersiveengineering:shovel_steel, Steel Shovel
immersiveengineering:axe_steel, Steel Axe
immersiveengineering:sword_steel, Steel Sword
immersiveengineering:toolbox, Engineer's Toolbox
immersiveengineering:wirecoil:0, LV Wire Coil
immersiveengineering:wirecoil:1, MV Wire Coil
immersiveengineering:wirecoil:2, HV Wire Coil
immersiveengineering:wirecoil:3, Hemp Rope Coil
immersiveengineering:wirecoil:4, Steel Cable Coil
immersiveengineering:wirecoil:5, Redstone Wire Coil
immersiveengineering:wirecoil:6, Insulated LV Wire Coil
immersiveengineering:wirecoil:7, Insulated MV Wire Coil
immersiveengineering:seed:0, Industrial Hemp Seeds
immersiveengineering:drill:0, Mining Drill
immersiveengineering:drillhead:0, Steel Drill Head
immersiveengineering:drillhead:1, Iron Drill Head
immersiveengineering:jerrycan, Jerrycan
immersiveengineering:mold:0, Metal Press Mold: Plate
immersiveengineering:mold:1, Metal Press Mold: Gear
immersiveengineering:mold:2, Metal Press Mold: Rod
immersiveengineering:mold:3, Metal Press Mold: Bullet Casing
immersiveengineering:mold:4, Metal Press Mold: Wire
immersiveengineering:mold:5, Metal Press Mold: Packing 2x2
immersiveengineering:mold:6, Metal Press Mold: Packing 3x3
immersiveengineering:mold:7, Metal Press Mold: Unpacking
immersiveengineering:blueprint, Engineer's Blueprint
immersiveengineering:revolver, Revolver
immersiveengineering:speedloader, Revolver Speedloader
immersiveengineering:bullet:0, Empty Casing
immersiveengineering:bullet:1, Empty Shell
immersiveengineering:bullet:2, Casull Cartridge
immersiveengineering:bullet:2, Armor-Piercing Cartridge
immersiveengineering:bullet:2, Buckshot Cartridge
immersiveengineering:bullet:2, High-Explosive Cartridge
immersiveengineering:bullet:2, Silver Cartridge
immersiveengineering:bullet:2, Dragon's Breath Cartridge
immersiveengineering:bullet:2, Phial Cartridge
immersiveengineering:bullet:2, Flare Cartridge
immersiveengineering:chemthrower, Chemical Thrower
immersiveengineering:railgun, Railgun
immersiveengineering:skyhook, Engineer's Skyhook
immersiveengineering:toolupgrade:0, Pressurized Air Tank
immersiveengineering:toolupgrade:1, Advanced Lubrication System
immersiveengineering:toolupgrade:2, Additional Augers
immersiveengineering:toolupgrade:3, Large Tank
immersiveengineering:toolupgrade:4, Bayonet
immersiveengineering:toolupgrade:5, Extended Magazine
immersiveengineering:toolupgrade:6, Amplifier Electron Tubes
immersiveengineering:toolupgrade:7, Focused Nozzle
immersiveengineering:toolupgrade:8, Precision Scope
immersiveengineering:toolupgrade:9, Additional Capacitors
immersiveengineering:toolupgrade:10, Flashbulb
immersiveengineering:toolupgrade:11, Shock Emitters
immersiveengineering:toolupgrade:12, Magnetic Glove
immersiveengineering:toolupgrade:13, Multitank
immersiveengineering:shader, Shader
immersiveengineering:shader_bag, Shader Grabbag
immersiveengineering:earmuffs, Ear Defenders
immersiveengineering:coresample, Core Sample
immersiveengineering:graphite_electrode, Graphite Electrode
immersiveengineering:faraday_suit_feet, Faraday Boots
immersiveengineering:faraday_suit_legs, Faraday Leggings
immersiveengineering:faraday_suit_chest, Faraday Chestplate
immersiveengineering:faraday_suit_head, Faraday Helmet
immersiveengineering:fluorescent_tube, Fluorescent Tube
immersiveengineering:powerpack, Capacitor Backpack
immersiveengineering:shield, Heavy Plated Shield
immersiveengineering:maintenance_kit, Maintenance Kit
immersiveengineering:steel_armor_feet, Steel Boots
immersiveengineering:steel_armor_legs, Steel Leggings
immersiveengineering:steel_armor_chest, Steel Chestplate
immersiveengineering:steel_armor_head, Steel Helmet
immersivepetroleum:metal_device:0, Automatic Lubricator
immersivepetroleum:metal_device:1, Portable Generator
immersivepetroleum:stone_decoration, tile.immersivepetroleum.stone_decoration.name
immersivepetroleum:material:0, Bitumen
immersivepetroleum:schematic, %s Projector
immersivepetroleum:speedboat, Motorboat
immersivepetroleum:upgrades:0, Reinforced Hull
immersivepetroleum:upgrades:1, Icebreaker Bow
immersivepetroleum:upgrades:2, Expanded Fuel Tank
immersivepetroleum:upgrades:3, Maneuvering Rudders
immersivepetroleum:upgrades:4, Emergency Paddles
immersivepetroleum:oil_can, Lubricant Can
industrialrenewal:chunk_hematite, Hematite Chunk
industrialrenewal:ir_manual, Industrial Renewal Manual
industrialrenewal:ingot_steel, Steel Ingot
industrialrenewal:sponge_iron, Sponge Iron
industrialrenewal:screwdrive, Powered Screwdrive
industrialrenewal:steel_saw, Steel Saw
industrialrenewal:cargo_container, Cargo Cart
industrialrenewal:cart_hopper, Bulk Cargo Cart
industrialrenewal:fluid_container, Fluid Tank Cart
industrialrenewal:steam_locomotive, Steam Locomotive (WIP)
industrialrenewal:log_cart, Log Cart
industrialrenewal:passenger_car, Passenger Cart
industrialrenewal:minecart_flat, Flat Cart
industrialrenewal:small_slab, Small Slab
industrialrenewal:stick_iron, Iron Rod
industrialrenewal:stick_steel, Steel Rod
industrialrenewal:medkit, MedKit
industrialrenewal:item_fire_extinguisher, Fire Extinguisher
industrialrenewal:safety_helmet, Safety Helmet
industrialrenewal:safety_belt, Safety Belt
industrialrenewal:record_royal_entrance, Music Disc
industrialrenewal:plow_iron, Iron Snow Plow (WIP)
industrialrenewal:cartridge_plus, Redstone Cartridge Plus
industrialrenewal:cartridge_minus, Redstone Cartridge Minus
industrialrenewal:cartridge_half, Redstone Cartridge Half
industrialrenewal:cartridge_double, Redstone Cartridge Double
industrialrenewal:cartridge_inverter, Redstone Cartridge Inverter
industrialrenewal:pointer, item.industrialrenewal.pointer.name
industrialrenewal:pointer_long, item.industrialrenewal.pointer_long.name
industrialrenewal:bar_level, item.industrialrenewal.bar_level.name
industrialrenewal:fire, item.industrialrenewal.fire.name
industrialrenewal:barrel_item, Barrel
industrialrenewal:firebox_solid, Firebox for Solid Fuel
industrialrenewal:firebox_fluid, Firebox for Fluid Fuel
industrialrenewal:battery, Battery
industrialrenewal:motor, Motor
industrialrenewal:small_wind_blade, Wind Generator Blades
industrialrenewal:drill_steel, item.industrialrenewal.drill_steel.name
industrialrenewal:drill_diamond, item.industrialrenewal.drill_diamond.name
industrialrenewal:fluid_loader_arm, item.industrialrenewal.fluid_loader_arm.name
industrialrenewal:rotary_drum, item.industrialrenewal.rotary_drum.name
industrialrenewal:orevein_hematite, Hematite
industrialrenewal:block_hazard, Physical Hazard
industrialrenewal:aisle_hazard, Housekeeping and Aisle Hazard
industrialrenewal:caution_hazard, Traffic and Caution Hazard
industrialrenewal:defective_hazard, Defective Machinery Hazard
industrialrenewal:fire_hazard, Fire Prevention Hazard
industrialrenewal:radiation_hazard, Radiation Hazard
industrialrenewal:safety_hazard, Safety and First Aid Hazard
industrialrenewal:concrete, Concrete
industrialrenewal:platform, Platform
industrialrenewal:roof, Roof
industrialrenewal:frame, Rail Frame
industrialrenewal:catwalk_hatch, Hatch
industrialrenewal:bunker_hatch, Bunker Hatch
industrialrenewal:window, Windows
industrialrenewal:catwalk, Catwalk
industrialrenewal:handrail, Handrail
industrialrenewal:catwalk_stair, Stair
industrialrenewal:catwalk_ladder, Caged Ladder
industrialrenewal:catwalk_gate, Catwalk Gate
industrialrenewal:catwalk_pillar, Pillar
industrialrenewal:catwalk_column, Column
industrialrenewal:brace, Brace Beam
industrialrenewal:catwalk_steel, Steel Catwalk
industrialrenewal:handrail_steel, Steel Handrail
industrialrenewal:catwalk_stair_steel, Steel Stair
industrialrenewal:catwalk_ladder_steel, Caged Steel Ladder
industrialrenewal:catwalk_steel_pillar, Steel Pillar
industrialrenewal:catwalk_column_steel, Steel Column
industrialrenewal:brace_steel, Steel Brace Beam
industrialrenewal:alarm, Industrial Alarm
industrialrenewal:entity_detector, Entity Detector
industrialrenewal:flame_detector, Flame Detector
industrialrenewal:sensor_rain, Rain Sensor
industrialrenewal:fuse_box, Fuse Box
industrialrenewal:conduit_extension, Fuse Box Extension
industrialrenewal:conduit_connector, Redstone Fuse Box Connector
industrialrenewal:signal_indicator, Signal Indicator
industrialrenewal:traffic_light, Traffic Light
industrialrenewal:firstaid_kit, First-aid Box
industrialrenewal:record_player, Multi Record Player
industrialrenewal:locker, Locker
industrialrenewal:bunkbed, Bunk Bed
industrialrenewal:gutter, Gutter
industrialrenewal:block_chimney, Chimney
industrialrenewal:scaffold, Scaffold
industrialrenewal:electric_fence, Electric Fence
industrialrenewal:fence_big_column, Big Fence Column
industrialrenewal:fence_big_corner, Big Fence Corner
industrialrenewal:wall_concrete, Concrete Wall
industrialrenewal:fence_big_wire, Big Fence Wire
industrialrenewal:electric_gate, Electric Gate
industrialrenewal:razor_wire, Razor Wire
industrialrenewal:dam_intake, tile.industrialrenewal.dam_intake.name
industrialrenewal:sign_hv, Hazard Sign
industrialrenewal:fluorescent, Fluorescent Light
industrialrenewal:light, External Light
industrialrenewal:industrial_floor, Industrial Floor
industrialrenewal:energy_cable, Energy Cable
industrialrenewal:fluid_pipe, Fluid Pipe
industrialrenewal:valve_pipe_large, Fluid Valve
industrialrenewal:solar_panel, Basic Solar Panel
industrialrenewal:solar_panel_frame, Solar Panel Frame
industrialrenewal:small_wind_turbine, Wind Turbine
industrialrenewal:small_wind_turbine_pillar, Wind Turbine Pillar
industrialrenewal:normal_rail, Rail
industrialrenewal:booster_rail, Booster Rail
industrialrenewal:crossing_rail, Crossing Rail
industrialrenewal:detector_rail, Detector Rail
industrialrenewal:rail_loader, Transfer Rail
industrialrenewal:rail_gate, Rail Gate
industrialrenewal:buffer_stop_rail, Buffer Stop Rail
industrialrenewal:cargo_loader, Cargo Cart Transfer
industrialrenewal:fluid_loader, Fluid Cart Transfer
industrialrenewal:fluid_gauge, Fluid Gauge
industrialrenewal:energy_level, Energy Level Indicator
industrialrenewal:button_red, Emergency Button
industrialrenewal:battery_bank, Battery Bank
industrialrenewal:electric_pump, Electric Pump (WIP)
industrialrenewal:trash, Trash Bin
industrialrenewal:steam_boiler, Steam Boiler
industrialrenewal:steam_turbine, Steam Turbine
industrialrenewal:mining, tile.industrialrenewal.mining.name
industrialrenewal:steam, Steam
industrialrenewal:eotm, Employee of the Month Award
industrialrenewal:chunk_loader, Chunk Loader
industrialrenewal:conveyor_bulk, Bulk Conveyor
base:wrench, Wrench
contenttweaker:comp_14, item.contenttweaker.comp_14.name
contenttweaker:comp_13, item.contenttweaker.comp_13.name
contenttweaker:comp_9, item.contenttweaker.comp_9.name
contenttweaker:comp_12, item.contenttweaker.comp_12.name
contenttweaker:comp_8, item.contenttweaker.comp_8.name
contenttweaker:comp_11, item.contenttweaker.comp_11.name
contenttweaker:comp_3, item.contenttweaker.comp_3.name
contenttweaker:comp_2, item.contenttweaker.comp_2.name
contenttweaker:comp_1, item.contenttweaker.comp_1.name
contenttweaker:comp_0, item.contenttweaker.comp_0.name
contenttweaker:comp_7, item.contenttweaker.comp_7.name
contenttweaker:comp_6, item.contenttweaker.comp_6.name
contenttweaker:comp_5, item.contenttweaker.comp_5.name
contenttweaker:comp_4, item.contenttweaker.comp_4.name
contenttweaker:comp_10, item.contenttweaker.comp_10.name
customnpcs:npcwand, Npc Wand
customnpcs:npcmobcloner, Mob Cloner
customnpcs:npcscripter, Scripter
customnpcs:npcmovingpath, Npc Pather
customnpcs:npcmounter, Mounter
customnpcs:npcteleporter, Teleporter
customnpcs:npcscripteddoortool, Scripted Door
customnpcs:npcsoulstoneempty, Soulstone Empty
customnpcs:npcsoulstonefilled, Soulstone Filled
customnpcs:scripted_item:0, Scripted Item
customnpcs:nbt_book, item.nbt_book.name
customnpcs:npcredstoneblock, Redstone Block
customnpcs:npccarpentybench, Carpentry Bench
customnpcs:npcmailbox:0, Mailbox
customnpcs:npcmailbox:1, Mailbox
customnpcs:npcmailbox:2, Mailbox
customnpcs:npcwaypoint, Location Quest Block
customnpcs:npcborder, Border
customnpcs:npcscripted, Scripted Block
customnpcs:npcscripteddoor, tile.npcscripteddoor.name
customnpcs:npcbuilderblock, Builder Block
customnpcs:npccopyblock, Copy Block
factorytech:stackmover, Stack Mover
factorytech:filtermover, Filtered Stack Mover
factorytech:bulkmover, Bulk Stack Mover
factorytech:autopuller, Auto Ejector
factorytech:itempusher, Pulse Piston
factorytech:sequenceplacer, Sequential Placer
factorytech:watercollector, Water Collector
factorytech:crate, Crate
factorytech:conveyor, Transport Rollers
factorytech:buffercrate, Buffer Crate
factorytech:elevator, Fan Lift
factorytech:bottomhatch, Lift Receiver
factorytech:hatch, Insertion Hatch
factorytech:rednotifier, Redstone Notifier
factorytech:blockbreaker, Mounted Drill
factorytech:inventorysensor, Inventory Sensor
factorytech:interceptor, Item Drop Interceptor
factorytech:realelevator, Elevator
factorytech:pulser, Redstone Pulser
factorytech:pulsecounter, Pulse Counter
factorytech:planeshifter, Dimensional Shifter
factorytech:batterygen, Electric Dynamo
factorytech:coregen, Core Conversion Dynamo
factorytech:mobfan, Mob Fan
factorytech:compacthopper, Compact Hopper
factorytech:oredrill, Drill Grinder
factorytech:metalcutter, Metal Cutting Machine
factorytech:autocrafter, Autocrafting Unit
factorytech:circuitscribe, Circuit Scribe
factorytech:saw, Chop Saw
factorytech:pipe, Pipe
factorytech:valve, Pipe Valve
factorytech:itemredis, Item Redistributor
factorytech:tankblock, Stationary Tank
factorytech:crucible, Crucible
factorytech:compressor, Compression Chamber
factorytech:fluidpuller, Extraction Pump
factorytech:grindstone, Grindstone
factorytech:centrifuge, Centrifuge
factorytech:magcent, Magnetic Centrifuge
factorytech:fluiddrill, Fluid Extraction Drill
factorytech:agitator, Fluid Agitator
factorytech:fridge, Refrigeration Unit
factorytech:sluice, River Grate
factorytech:autominer, Mining Machine
factorytech:woodcutter, Woodcutter
factorytech:iondisperser, Negative Ion Disperser
factorytech:teslacoil, Tesla Coil
factorytech:electroplater, Industrial Electroplater
factorytech:charger, Core Charger
factorytech:temperer, Tempering Oven
factorytech:stabilizer, Stabilization Table
factorytech:magnetizer, Magnetizer
factorytech:energizer, Universal Supercharger
factorytech:magnetblock, Stationary Magnet
factorytech:spawner, Biosynthesis Unit
factorytech:disassembler, Mob Disassembler
factorytech:potionmixer, Potion Mixer
factorytech:htfurnace, Electric Furnace
factorytech:propfurnace, Propane Furnace
factorytech:disruptor, Mob Disruptor
factorytech:deepdrill, Terraneous Extractor
factorytech:planter, Seed Disperser
factorytech:reclaimer, Scrap Furnace
factorytech:ore:0, Native Copper Ore
factorytech:ore:1, Nickel Ore
factorytech:oreblock:0, Block of Copper
factorytech:oreblock:1, Block of Nickel
factorytech:oreblock:2, Cupronickel Alloy Block
factorytech:oreblock:3, Block of Invar
factorytech:bricks:0, Sand Bricks
factorytech:bricks:1, Earthy Bricks
factorytech:bricks:2, Charred Bricks
factorytech:bricks:3, Ashen Bricks
factorytech:smokestack:0, Brick Smokestack
factorytech:smokestack:1, Sand Brick Smokestack
factorytech:smokestack:2, Earthy Brick Smokestack
factorytech:smokestack:3, Charred Brick Smokestack
factorytech:smokestack:4, Ashen Brick Smokestack
factorytech:smokestack:5, Stone Smokestack
factorytech:smokestack:6, Stone Brick Smokestack
factorytech:smokestack:7, Solid Iron Smokestack
factorytech:smokestack:8, Sheet Metal Smokestack
factorytech:metal:0, Patterned Sheet Metal
factorytech:metal:1, Riveted Sheet Metal
factorytech:metal:2, Smooth Sheet Metal
factorytech:metal:3, Rusted Sheet Metal
factorytech:metal:4, Sheet Metal Siding
factorytech:metal:5, Caution Striped Sheet Metal
factorytech:scaffold, Scaffolding
factorytech:decocoil, Decorative Coil
factorytech:blowtorch, Mounted Blowtorch
factorytech:handbook, item.factorytech.handbook.name
factorytech:wrench, item.factorytech.wrench.name
factorytech:fluidreader, item.factorytech.fluidreader.name
factorytech:craftstopper, item.factorytech.craftstopper.name
factorytech:core_unfinished, item.factorytech.core_unfinished.name
factorytech:pressuregun, item.factorytech.pressuregun.name
factorytech:elementsword, Element Sword
factorytech:hardhat, Hard Hat
factorytech:safetyvest, Safety Vest
factorytech:workpants, Work Pants
factorytech:steeltoeboots, Steel-Toe Boots
factorytech:handpump, item.factorytech.handpump.name
factorytech:tuningfork, item.factorytech.tuningfork.name
factorytech:probe, item.factorytech.probe.name
theoneprobe:probe, The One Probe
theoneprobe:creativeprobe, The Creative Probe
theoneprobe:probenote, The One Probe Read Me
theoneprobe:diamond_helmet_probe:0, Diamond Helmet with Probe
theoneprobe:gold_helmet_probe:0, Gold Helmet with Probe
theoneprobe:iron_helmet_probe:0, Iron Helmet with Probe
magneticraft:ingots:2, Copper Ingot
magneticraft:ingots:3, Lead Ingot
magneticraft:ingots:4, Cobalt Ingot
magneticraft:ingots:5, Tungsten Ingot
magneticraft:ingots:6, Steel Ingot
magneticraft:ingots:7, Aluminium Ingot
magneticraft:ingots:9, Mithril Ingot
magneticraft:ingots:10, Nickel Ingot
magneticraft:ingots:11, Osmium Ingot
magneticraft:ingots:12, Silver Ingot
magneticraft:ingots:13, Tin Ingot
magneticraft:ingots:14, Zinc Ingot
magneticraft:light_plates:0, Double Iron Plate
magneticraft:light_plates:1, Double Gold Plate
magneticraft:light_plates:2, Double Copper Plate
magneticraft:light_plates:3, Double Lead Plate
magneticraft:light_plates:5, Double Tungsten Plate
magneticraft:light_plates:6, Double Steel Plate
magneticraft:heavy_plates:0, Heavy Iron Plate
magneticraft:heavy_plates:1, Heavy Gold Plate
magneticraft:heavy_plates:2, Heavy Copper Plate
magneticraft:heavy_plates:3, Heavy Lead Plate
magneticraft:heavy_plates:5, Heavy Tungsten Plate
magneticraft:heavy_plates:6, Heavy Steel Plate
magneticraft:nuggets:2, Copper Nugget
magneticraft:nuggets:3, Lead Nugget
magneticraft:nuggets:4, Cobalt Nugget
magneticraft:nuggets:5, Tungsten Nugget
magneticraft:nuggets:6, Steel Nugget
magneticraft:nuggets:7, Aluminium Nugget
magneticraft:nuggets:9, Mithril Nugget
magneticraft:nuggets:10, Nickel Nugget
magneticraft:nuggets:11, Osmium Nugget
magneticraft:nuggets:12, Silver Nugget
magneticraft:nuggets:13, Tin Nugget
magneticraft:nuggets:14, Zinc Nugget
magneticraft:chunks:0, Iron Chunk
magneticraft:chunks:1, Gold Chunk
magneticraft:chunks:2, Copper Chunk
magneticraft:chunks:3, Lead Chunk
magneticraft:chunks:4, Cobalt Chunk
magneticraft:chunks:5, Tungsten Chunk
magneticraft:chunks:7, Aluminium Chunk
magneticraft:chunks:9, Mithril Chunk
magneticraft:chunks:10, Nickel Chunk
magneticraft:chunks:11, Osmium Chunk
magneticraft:chunks:12, Silver Chunk
magneticraft:chunks:13, Tin Chunk
magneticraft:chunks:14, Zinc Chunk
magneticraft:dusts:0, Iron Dust
magneticraft:dusts:1, Gold Dust
magneticraft:dusts:2, Copper Dust
magneticraft:dusts:3, Lead Dust
magneticraft:dusts:4, Cobalt Dust
magneticraft:dusts:5, Tungsten Dust
magneticraft:dusts:6, Steel Dust
magneticraft:dusts:7, Aluminium Dust
magneticraft:dusts:9, Mithril Dust
magneticraft:dusts:10, Nickel Dust
magneticraft:dusts:11, Osmium Dust
magneticraft:dusts:12, Silver Dust
magneticraft:dusts:13, Tin Dust
magneticraft:dusts:14, Zinc Dust
